Order ID,Order Date,Customer ID,Customer Name,Age,Gender,Region,Customer Segment,Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Method
ORD-103481,2023-06-29 18:00:00,CUST-1134,Customer 773,28,Male,West,Consumer,Electronics,Headphones,5,73.83,0.15,313.78,90.66,Credit Card
ORD-103482,2024-08-03 20:00:00,CUST-1428,Customer 77,59,Female,South,Corporate,Clothing,Jeans,5,49.41,0.2,197.64,46.49,UPI
ORD-103483,2023-06-18 18:00:00,CUST-1615,Customer 377,69,Female,Central,Home Office,Office Supplies,Stapler,6,10.56,0.0,63.36,8.0,Net Banking
ORD-103484,2023-10-25 09:00:00,CUST-1134,Customer 689,68,Female,East,Corporate,Clothing,Hoodie,1,37.67,0.05,35.79,5.62,Credit Card
ORD-103485,2023-01-20 14:00:00,CUST-1005,Customer 727,31,Male,South,Consumer,Clothing,Hoodie,5,36.16,0.05,171.76,28.97,UPI
ORD-103486,2023-09-06 13:00:00,CUST-1044,Customer 772,40,Male,South,Home Office,Home & Kitchen,Cookware Set,5,132.39,0.0,661.95,110.69,Cash
ORD-103487,2024-11-30 14:00:00,CUST-1184,Customer 363,53,Male,Central,Consumer,Electronics,Smartphone,6,652.63,0.1,3524.2,992.13,Net Banking
ORD-103488,2023-11-20 14:00:00,CUST-1132,Customer 851,21,Male,West,Corporate,Clothing,Hoodie,2,34.9,0.05,66.31,17.13,Net Banking
ORD-103489,2024-06-02 17:00:00,CUST-1784,Customer 121,53,Male,Central,Consumer,Clothing,Jacket,5,75.83,0.0,379.15,114.26,Credit Card
ORD-103490,2023-03-20 13:00:00,CUST-1189,Customer 735,32,Male,Central,Home Office,Electronics,Laptop,2,784.53,0.15,1333.7,290.63,Credit Card
ORD-103491,2024-04-08 11:00:00,CUST-1524,Customer 175,62,Male,West,Home Office,Home & Kitchen,Storage Box,1,19.02,0.0,19.02,3.32,Credit Card
ORD-103492,2023-09-29 13:00:00,CUST-1556,Customer 609,49,Female,Central,Home Office,Furniture,Lamp,5,31.07,0.0,155.35,15.27,Credit Card
ORD-103493,2024-06-27 19:00:00,CUST-1196,Customer 793,38,Male,East,Consumer,Home & Kitchen,Coffee Maker,1,74.15,0.2,59.32,17.47,Net Banking
ORD-103494,2024-11-08 12:00:00,CUST-1116,Customer 620,20,Male,East,Corporate,Office Supplies,Notebook,1,4.07,0.0,4.07,0.41,UPI
ORD-103495,2024-01-24 08:00:00,CUST-1155,Customer 163,54,Male,South,Consumer,Office Supplies,Notebook,4,4.21,0.0,16.84,2.72,Net Banking
ORD-103496,2023-03-17 20:00:00,CUST-1703,Customer 789,45,Male,West,Consumer,Electronics,Headphones,7,94.78,0.0,663.46,172.9,UPI
ORD-103497,2023-12-14 10:00:00,CUST-1333,Customer 841,50,Male,East,Corporate,Home & Kitchen,Coffee Maker,6,67.86,0.0,407.16,116.58,UPI
ORD-103498,2023-03-31 15:00:00,CUST-1005,Customer 438,18,Female,South,Consumer,Office Supplies,Printer Paper,1,20.02,0.0,20.02,1.97,Credit Card
ORD-103499,2023-11-25 18:00:00,CUST-1516,Customer 260,40,Male,Central,Consumer,Electronics,Smartwatch,1,191.26,0.05,181.7,44.35,UPI
ORD-103500,2023-02-14 11:00:00,CUST-1343,Customer 578,57,Female,South,Corporate,Electronics,Laptop,4,919.08,0.0,3676.32,430.23,Cash
ORD-103501,2024-04-12 12:00:00,CUST-1136,Customer 874,65,Male,West,Corporate,Clothing,Hoodie,4,39.12,0.05,148.66,42.29,UPI
ORD-103502,2023-08-15 11:00:00,CUST-1130,Customer 871,36,Male,Central,Consumer,Electronics,Laptop,1,790.07,0.0,790.07,218.9,Cash
ORD-103503,2023-05-28 09:00:00,CUST-1598,Customer 88,31,Male,East,Corporate,Office Supplies,Notebook,2,3.52,0.0,7.04,1.99,Cash
ORD-103504,2023-01-13 09:00:00,CUST-1250,Customer 125,54,Male,East,Home Office,Clothing,Sneakers,1,75.28,0.15,63.99,6.22,Credit Card
ORD-103505,2024-10-10 10:00:00,CUST-1033,Customer 494,29,Female,East,Consumer,Electronics,Smartwatch,4,225.3,0.1,811.08,187.4,Credit Card
ORD-103506,2024-09-03 13:00:00,CUST-1612,Customer 775,64,Female,West,Home Office,Office Supplies,Binder,5,6.76,0.1,30.42,4.41,UPI
ORD-103507,2024-08-15 14:00:00,CUST-1155,Customer 32,50,Female,Central,Corporate,Electronics,Headphones,3,74.86,0.0,224.58,48.03,UPI
ORD-103508,2023-02-12 08:00:00,CUST-1797,Customer 618,66,Male,East,Consumer,Home & Kitchen,Cookware Set,5,124.22,0.05,590.04,204.83,Credit Card
ORD-103509,2023-09-13 19:00:00,CUST-1472,Customer 231,27,Female,South,Consumer,Home & Kitchen,Towel Pack,2,24.2,0.1,43.56,4.55,Credit Card
ORD-103510,2024-12-10 16:00:00,CUST-1439,Customer 266,22,Female,South,Consumer,Furniture,Sofa,6,467.23,0.15,2382.87,572.83,Net Banking
ORD-103511,2024-02-27 08:00:00,CUST-1564,Customer 769,61,Male,East,Corporate,Office Supplies,Printer Paper,1,18.07,0.1,16.26,2.03,Cash
ORD-103512,2023-04-04 18:00:00,CUST-1177,Customer 260,33,Male,South,Corporate,Office Supplies,Pen Set,4,8.81,0.05,33.48,7.29,Credit Card
ORD-103513,2023-04-13 08:00:00,CUST-1537,Customer 169,35,Female,Central,Consumer,Home & Kitchen,Storage Box,3,14.87,0.0,44.61,9.84,UPI
ORD-103514,2023-07-12 15:00:00,CUST-1142,Customer 867,31,Male,West,Consumer,Furniture,Desk,4,227.53,0.0,910.12,184.92,Credit Card
ORD-103515,2024-12-10 14:00:00,CUST-1209,Customer 802,39,Female,West,Home Office,Office Supplies,Pen Set,4,7.39,0.0,29.56,7.47,Credit Card
ORD-103516,2023-05-04 14:00:00,CUST-1458,Customer 832,64,Male,Central,Consumer,Home & Kitchen,Coffee Maker,5,59.58,0.0,297.9,102.19,Credit Card
ORD-103517,2024-10-21 20:00:00,CUST-1308,Customer 531,53,Female,East,Consumer,Electronics,Smartphone,7,676.79,0.0,4737.53,1408.98,Credit Card
ORD-103518,2024-05-09 20:00:00,CUST-1721,Customer 236,21,Female,Central,Home Office,Office Supplies,Pen Set,4,8.78,0.0,35.12,11.9,Net Banking
ORD-103519,2024-11-03 11:00:00,CUST-1030,Customer 654,64,Male,East,Consumer,Electronics,Headphones,2,95.88,0.05,182.17,23.89,Credit Card
ORD-103520,2024-08-25 15:00:00,CUST-1079,Customer 685,40,Male,East,Corporate,Office Supplies,Printer Paper,4,16.44,0.05,62.47,21.75,UPI
ORD-103521,2023-08-31 20:00:00,CUST-1000,Customer 324,53,Female,West,Consumer,Furniture,Bookshelf,4,99.8,0.05,379.24,61.59,Net Banking
ORD-103522,2024-08-27 17:00:00,CUST-1725,Customer 522,37,Female,East,Consumer,Home & Kitchen,Storage Box,7,18.91,0.0,132.37,11.81,Credit Card
ORD-103523,2023-05-04 19:00:00,CUST-1333,Customer 886,22,Male,Central,Consumer,Furniture,Bookshelf,4,96.8,0.05,367.84,72.75,UPI
ORD-103524,2023-08-01 13:00:00,CUST-1703,Customer 516,39,Male,Central,Home Office,Electronics,Headphones,7,94.97,0.2,531.83,77.9,Credit Card
ORD-103525,2023-06-04 11:00:00,CUST-1434,Customer 744,35,Male,East,Corporate,Clothing,T-Shirt,5,21.56,0.0,107.8,30.81,Credit Card
ORD-103526,2023-04-08 14:00:00,CUST-1688,Customer 27,18,Male,South,Consumer,Clothing,Hoodie,5,45.22,0.15,192.18,19.89,Credit Card
ORD-103527,2023-03-07 18:00:00,CUST-1656,Customer 820,57,Female,West,Corporate,Clothing,T-Shirt,3,21.6,0.0,64.8,14.77,Cash
ORD-103528,2023-05-17 20:00:00,CUST-1078,Customer 868,62,Male,Central,Corporate,Clothing,T-Shirt,2,19.24,0.05,36.56,5.78,UPI
ORD-103529,2023-03-29 16:00:00,CUST-1770,Customer 132,65,Male,East,Consumer,Electronics,Tablet,1,348.15,0.05,330.74,44.92,Credit Card
ORD-103530,2023-10-05 17:00:00,CUST-1409,Customer 390,30,Male,East,Consumer,Office Supplies,Stapler,4,14.05,0.05,53.39,16.89,UPI
ORD-103531,2023-02-22 14:00:00,CUST-1479,Customer 240,50,Male,South,Consumer,Electronics,Laptop,7,969.71,0.15,5769.77,1264.66,Cash
ORD-103532,2023-02-14 12:00:00,CUST-1194,Customer 498,45,Male,South,Consumer,Electronics,Headphones,1,71.08,0.0,71.08,11.93,UPI
ORD-103533,2024-12-23 13:00:00,CUST-1653,Customer 757,49,Other,West,Corporate,Home & Kitchen,Cookware Set,7,114.71,0.1,722.67,203.4,Net Banking
ORD-103534,2023-03-06 14:00:00,CUST-1066,Customer 168,59,Female,West,Corporate,Clothing,T-Shirt,7,16.94,0.15,100.79,31.28,Cash
ORD-103535,2023-02-24 18:00:00,CUST-1104,Customer 602,37,Female,Central,Home Office,Electronics,Smartwatch,4,218.37,0.1,786.13,156.73,Credit Card
ORD-103536,2023-01-22 15:00:00,CUST-1182,Customer 116,32,Male,East,Corporate,Electronics,Smartwatch,3,177.01,0.0,531.03,68.59,Credit Card
ORD-103537,2023-04-07 18:00:00,CUST-1653,Customer 346,42,Female,South,Corporate,Home & Kitchen,Blender,5,52.6,0.0,263.0,91.65,UPI
ORD-103538,2024-01-21 08:00:00,CUST-1652,Customer 493,52,Female,East,Corporate,Electronics,Smartwatch,6,196.0,0.15,999.6,176.85,UPI
ORD-103539,2024-08-26 17:00:00,CUST-1202,Customer 418,40,Male,East,Home Office,Electronics,Smartphone,1,543.52,0.1,489.17,66.28,UPI
ORD-103540,2024-06-20 14:00:00,CUST-1439,Customer 109,33,Female,East,Corporate,Electronics,Smartwatch,4,225.42,0.2,721.34,77.83,UPI
ORD-103541,2024-02-28 20:00:00,CUST-1327,Customer 395,20,Male,West,Home Office,Electronics,Smartphone,1,633.56,0.0,633.56,71.87,Credit Card
ORD-103542,2023-03-04 14:00:00,CUST-1439,Customer 301,47,Female,South,Corporate,Furniture,Desk,5,201.66,0.1,907.47,303.66,Net Banking
ORD-103543,2024-07-19 14:00:00,CUST-1017,Customer 502,19,Male,Central,Consumer,Home & Kitchen,Cookware Set,1,113.37,0.1,102.03,34.24,UPI
ORD-103544,2023-01-28 09:00:00,CUST-1347,Customer 299,42,Female,East,Corporate,Furniture,Bookshelf,3,101.64,0.15,259.18,56.28,UPI
ORD-103545,2024-04-05 18:00:00,CUST-1374,Customer 440,50,Female,East,Corporate,Office Supplies,Pen Set,6,8.58,0.05,48.91,13.05,UPI
ORD-103546,2023-10-26 17:00:00,CUST-1011,Customer 858,41,Female,East,Consumer,Clothing,Hoodie,6,40.5,0.0,243.0,74.07,UPI
ORD-103547,2024-10-05 19:00:00,CUST-1521,Customer 409,44,Female,Central,Corporate,Office Supplies,Printer Paper,2,17.39,0.05,33.04,7.62,Net Banking
ORD-103548,2023-08-13 09:00:00,CUST-1306,Customer 659,32,Male,Central,Consumer,Clothing,Jacket,4,87.39,0.05,332.08,86.37,Credit Card
ORD-103549,2024-04-11 10:00:00,CUST-1201,Customer 295,30,Female,East,Consumer,Office Supplies,Pen Set,2,8.96,0.0,17.92,6.11,UPI
ORD-103550,2023-11-18 19:00:00,CUST-1628,Customer 606,61,Male,Central,Consumer,Office Supplies,Stapler,5,13.22,0.0,66.1,8.37,UPI
ORD-103551,2024-01-17 08:00:00,CUST-1646,Customer 404,64,Male,Central,Consumer,Office Supplies,Notebook,1,4.02,0.15,3.42,0.4,Net Banking
ORD-103552,2024-11-16 14:00:00,CUST-1202,Customer 560,26,Male,South,Corporate,Clothing,Hoodie,6,47.74,0.0,286.44,81.15,UPI
ORD-103553,2024-06-04 13:00:00,CUST-1740,Customer 160,28,Female,West,Corporate,Clothing,T-Shirt,1,19.77,0.0,19.77,5.34,Credit Card
ORD-103554,2023-10-30 20:00:00,CUST-1012,Customer 750,36,Female,West,Consumer,Clothing,Sneakers,5,84.85,0.05,403.04,52.48,UPI
ORD-103555,2023-11-23 19:00:00,CUST-1456,Customer 172,54,Male,East,Consumer,Electronics,Smartphone,3,735.44,0.2,1765.06,285.33,UPI
ORD-103556,2024-05-29 19:00:00,CUST-1568,Customer 153,21,Male,South,Consumer,Office Supplies,Printer Paper,2,20.94,0.05,39.79,10.55,Credit Card
ORD-103557,2023-09-10 11:00:00,CUST-1195,Customer 619,58,Male,East,Consumer,Clothing,Jeans,4,49.9,0.0,199.6,42.61,UPI
ORD-103558,2023-05-03 15:00:00,CUST-1293,Customer 267,18,Female,West,Corporate,Furniture,Office Chair,1,156.58,0.0,156.58,50.3,UPI
ORD-103559,2023-12-08 17:00:00,CUST-1564,Customer 868,61,Male,West,Corporate,Home & Kitchen,Storage Box,5,15.97,0.0,79.85,24.44,Credit Card
ORD-103560,2023-02-19 20:00:00,CUST-1290,Customer 613,20,Male,West,Consumer,Furniture,Sofa,5,493.23,0.0,2466.15,521.65,Credit Card
ORD-103561,2023-05-04 08:00:00,CUST-1235,Customer 191,61,Other,Central,Consumer,Electronics,Laptop,4,779.49,0.1,2806.16,729.75,Cash
ORD-103562,2023-11-04 20:00:00,CUST-1518,Customer 876,67,Other,Central,Home Office,Home & Kitchen,Blender,3,58.21,0.0,174.63,44.31,Credit Card
ORD-103563,2024-08-04 12:00:00,CUST-1130,Customer 821,59,Female,East,Home Office,Electronics,Headphones,4,78.36,0.0,313.44,32.87,Credit Card
ORD-103564,2024-07-24 09:00:00,CUST-1447,Customer 266,69,Male,Central,Corporate,Furniture,Lamp,7,34.01,0.15,202.36,39.44,UPI
ORD-103565,2023-07-10 16:00:00,CUST-1228,Customer 563,41,Female,South,Consumer,Furniture,Bookshelf,6,106.37,0.0,638.22,126.86,Credit Card
ORD-103566,2023-11-05 18:00:00,CUST-1255,Customer 397,51,Female,East,Consumer,Home & Kitchen,Blender,1,49.92,0.0,49.92,16.09,Credit Card
ORD-103567,2023-04-23 09:00:00,CUST-1351,Customer 857,50,Male,East,Consumer,Furniture,Sofa,3,547.44,0.05,1560.2,497.74,Net Banking
ORD-103568,2024-07-05 08:00:00,CUST-1586,Customer 865,18,Other,South,Consumer,Clothing,Jacket,1,71.14,0.0,71.14,6.8,UPI
ORD-103569,2023-06-29 19:00:00,CUST-1180,Customer 356,62,Male,West,Corporate,Clothing,Sneakers,2,73.1,0.0,146.2,45.06,Credit Card
ORD-103570,2024-08-06 20:00:00,CUST-1537,Customer 815,54,Male,West,Consumer,Office Supplies,Pen Set,6,6.91,0.2,33.17,8.13,Credit Card
ORD-103571,2024-09-06 10:00:00,CUST-1269,Customer 621,39,Female,West,Home Office,Home & Kitchen,Blender,6,55.01,0.1,297.05,25.07,Credit Card
ORD-103572,2024-05-18 19:00:00,CUST-1712,Customer 83,29,Female,West,Corporate,Clothing,T-Shirt,4,18.16,0.1,65.38,11.97,UPI
ORD-103573,2023-08-30 19:00:00,CUST-1316,Customer 489,52,Female,Central,Home Office,Furniture,Sofa,5,461.8,0.05,2193.55,701.46,Credit Card
ORD-103574,2024-11-26 20:00:00,CUST-1335,Customer 351,69,Male,Central,Home Office,Home & Kitchen,Towel Pack,3,23.85,0.0,71.55,12.64,Credit Card
ORD-103575,2024-05-15 10:00:00,CUST-1603,Customer 879,26,Female,West,Consumer,Office Supplies,Pen Set,4,8.16,0.1,29.38,7.72,Net Banking
ORD-103576,2024-04-16 15:00:00,CUST-1035,Customer 176,65,Female,East,Corporate,Electronics,Laptop,6,744.55,0.05,4243.93,987.69,UPI
ORD-103577,2024-09-17 20:00:00,CUST-1686,Customer 55,47,Female,West,Home Office,Electronics,Smartwatch,2,184.65,0.0,369.3,88.36,Cash
ORD-103578,2024-10-05 19:00:00,CUST-1266,Customer 128,59,Male,West,Consumer,Office Supplies,Notebook,3,3.54,0.0,10.62,2.23,UPI
ORD-103579,2023-02-26 15:00:00,CUST-1659,Customer 53,25,Female,Central,Consumer,Electronics,Laptop,1,741.22,0.05,704.16,148.04,Net Banking
ORD-103580,2024-10-05 10:00:00,CUST-1295,Customer 450,23,Female,Central,Consumer,Office Supplies,Stapler,2,11.07,0.0,22.14,7.17,Credit Card
ORD-103581,2024-07-12 09:00:00,CUST-1154,Customer 777,52,Male,South,Consumer,Furniture,Sofa,1,525.7,0.0,525.7,100.79,Credit Card
ORD-103582,2023-05-31 11:00:00,CUST-1085,Customer 444,32,Female,East,Corporate,Office Supplies,Binder,6,6.56,0.0,39.36,5.18,Credit Card
ORD-103583,2023-08-13 08:00:00,CUST-1647,Customer 49,37,Female,East,Consumer,Electronics,Smartwatch,6,218.78,0.05,1247.05,241.09,Credit Card
ORD-103584,2024-07-03 10:00:00,CUST-1019,Customer 776,50,Female,Central,Consumer,Clothing,Hoodie,3,44.59,0.0,133.77,37.17,Net Banking
ORD-103585,2023-06-08 08:00:00,CUST-1512,Customer 816,29,Male,Central,Corporate,Furniture,Sofa,5,497.96,0.05,2365.31,492.73,UPI
ORD-103586,2023-11-27 17:00:00,CUST-1483,Customer 685,35,Male,East,Home Office,Electronics,Tablet,2,326.2,0.0,652.4,181.15,Credit Card
ORD-103587,2024-05-17 15:00:00,CUST-1190,Customer 85,36,Female,South,Consumer,Furniture,Office Chair,1,119.28,0.05,113.32,16.4,Credit Card
ORD-103588,2024-04-19 14:00:00,CUST-1604,Customer 204,36,Male,Central,Corporate,Office Supplies,Notebook,4,4.31,0.0,17.24,4.09,UPI
ORD-103589,2024-10-26 18:00:00,CUST-1300,Customer 102,54,Male,West,Home Office,Office Supplies,Printer Paper,2,17.13,0.0,34.26,10.74,Credit Card
ORD-103590,2023-03-23 13:00:00,CUST-1636,Customer 596,25,Male,Central,Consumer,Office Supplies,Binder,6,5.63,0.05,32.09,7.15,Cash
ORD-103591,2023-08-04 13:00:00,CUST-1276,Customer 298,65,Male,Central,Corporate,Electronics,Smartwatch,2,226.33,0.05,430.03,108.34,Net Banking
ORD-103592,2024-12-19 10:00:00,CUST-1623,Customer 46,55,Female,West,Consumer,Home & Kitchen,Coffee Maker,6,63.77,0.0,382.62,100.74,Cash
ORD-103593,2024-02-20 13:00:00,CUST-1348,Customer 654,18,Other,East,Corporate,Furniture,Bookshelf,2,77.52,0.05,147.29,41.2,Credit Card
ORD-103594,2023-07-01 10:00:00,CUST-1367,Customer 668,47,Male,West,Home Office,Electronics,Laptop,1,1004.94,0.1,904.45,157.9,UPI
ORD-103595,2023-07-31 15:00:00,CUST-1675,Customer 519,26,Male,West,Consumer,Clothing,Jeans,4,43.07,0.0,172.28,42.94,UPI
ORD-103596,2023-09-05 20:00:00,CUST-1078,Customer 155,25,Male,Central,Home Office,Office Supplies,Printer Paper,2,17.78,0.05,33.78,6.5,Cash
ORD-103597,2024-02-09 14:00:00,CUST-1329,Customer 818,54,Female,West,Consumer,Office Supplies,Notebook,3,3.51,0.0,10.53,1.95,Credit Card
ORD-103598,2023-07-27 11:00:00,CUST-1034,Customer 359,30,Male,East,Home Office,Furniture,Bookshelf,3,89.23,0.1,240.92,50.18,UPI
ORD-103599,2024-03-29 16:00:00,CUST-1043,Customer 567,47,Female,Central,Corporate,Furniture,Desk,7,261.86,0.0,1833.02,348.48,UPI
ORD-103600,2023-11-22 18:00:00,CUST-1109,Customer 12,32,Female,East,Consumer,Office Supplies,Stapler,4,13.11,0.15,44.57,3.88,UPI
ORD-103601,2024-03-21 14:00:00,CUST-1589,Customer 536,34,Male,South,Home Office,Electronics,Smartwatch,6,193.01,0.05,1100.16,308.42,Credit Card
ORD-103602,2023-04-24 11:00:00,CUST-1627,Customer 803,52,Male,Central,Corporate,Furniture,Lamp,5,33.52,0.05,159.22,37.86,Credit Card
ORD-103603,2024-03-31 17:00:00,CUST-1629,Customer 513,51,Female,Central,Consumer,Home & Kitchen,Cookware Set,7,117.37,0.0,821.59,96.25,Cash
ORD-103604,2024-11-06 10:00:00,CUST-1793,Customer 253,19,Male,West,Corporate,Office Supplies,Binder,4,6.38,0.05,24.24,3.65,Credit Card
ORD-103605,2023-04-09 20:00:00,CUST-1457,Customer 366,63,Male,East,Consumer,Furniture,Sofa,7,450.75,0.0,3155.25,772.97,Credit Card
ORD-103606,2023-08-28 12:00:00,CUST-1158,Customer 239,48,Male,Central,Home Office,Electronics,Tablet,7,307.08,0.0,2149.56,472.61,UPI
ORD-103607,2024-05-21 12:00:00,CUST-1380,Customer 575,31,Female,East,Consumer,Clothing,Sneakers,7,92.96,0.0,650.72,179.16,Credit Card
ORD-103608,2024-03-26 17:00:00,CUST-1443,Customer 479,23,Female,Central,Consumer,Electronics,Headphones,5,92.35,0.05,438.66,93.04,UPI
ORD-103609,2024-05-07 08:00:00,CUST-1617,Customer 875,43,Female,East,Corporate,Electronics,Smartwatch,7,221.45,0.1,1395.14,429.78,Credit Card
ORD-103610,2024-02-13 10:00:00,CUST-1381,Customer 22,54,Male,Central,Corporate,Electronics,Smartphone,6,709.59,0.15,3618.91,365.19,UPI
ORD-103611,2024-05-13 09:00:00,CUST-1017,Customer 874,19,Female,East,Corporate,Clothing,Sneakers,3,88.04,0.0,264.12,64.86,Credit Card
ORD-103612,2024-03-20 13:00:00,CUST-1670,Customer 251,33,Female,East,Consumer,Office Supplies,Printer Paper,2,20.27,0.15,34.46,6.21,UPI
ORD-103613,2023-02-24 15:00:00,CUST-1467,Customer 100,67,Female,West,Corporate,Electronics,Smartwatch,2,223.1,0.1,401.58,65.4,UPI
ORD-103614,2024-07-02 10:00:00,CUST-1086,Customer 234,23,Female,Central,Consumer,Electronics,Laptop,5,729.45,0.15,3100.16,1037.88,Net Banking
ORD-103615,2023-11-23 12:00:00,CUST-1761,Customer 410,59,Female,East,Corporate,Office Supplies,Stapler,2,11.93,0.1,21.47,6.73,Credit Card
ORD-103616,2023-02-07 18:00:00,CUST-1360,Customer 674,30,Female,West,Consumer,Office Supplies,Printer Paper,2,16.59,0.0,33.18,4.3,Credit Card
ORD-103617,2023-10-26 20:00:00,CUST-1635,Customer 533,44,Male,Central,Home Office,Clothing,T-Shirt,5,21.58,0.15,91.71,8.76,Credit Card
ORD-103618,2023-11-14 08:00:00,CUST-1582,Customer 206,57,Male,West,Corporate,Electronics,Smartwatch,3,223.32,0.05,636.46,199.95,Credit Card
ORD-103619,2023-03-05 16:00:00,CUST-1220,Customer 644,69,Female,Central,Corporate,Clothing,Hoodie,5,45.23,0.1,203.54,25.59,Credit Card
ORD-103620,2024-12-28 08:00:00,CUST-1716,Customer 35,49,Male,East,Consumer,Home & Kitchen,Cookware Set,7,114.43,0.0,801.01,264.84,Net Banking
ORD-103621,2023-06-12 14:00:00,CUST-1734,Customer 271,29,Female,East,Home Office,Office Supplies,Binder,1,7.1,0.0,7.1,1.1,Credit Card
ORD-103622,2023-08-30 19:00:00,CUST-1752,Customer 864,22,Female,East,Corporate,Electronics,Tablet,5,292.48,0.0,1462.4,279.53,Credit Card
ORD-103623,2023-11-18 18:00:00,CUST-1161,Customer 884,56,Male,South,Home Office,Office Supplies,Stapler,6,10.99,0.05,62.64,5.77,Net Banking
ORD-103624,2024-08-30 11:00:00,CUST-1110,Customer 285,48,Female,East,Consumer,Furniture,Lamp,1,37.31,0.0,37.31,8.4,UPI
ORD-103625,2024-06-26 11:00:00,CUST-1437,Customer 374,58,Male,East,Corporate,Electronics,Tablet,6,383.37,0.15,1955.19,256.05,Credit Card
ORD-103626,2024-07-16 18:00:00,CUST-1197,Customer 318,69,Male,East,Corporate,Furniture,Office Chair,4,162.3,0.0,649.2,127.5,UPI
ORD-103627,2023-06-23 18:00:00,CUST-1499,Customer 257,61,Female,Central,Home Office,Home & Kitchen,Storage Box,5,15.28,0.0,76.4,25.08,UPI
ORD-103628,2024-09-09 11:00:00,CUST-1538,Customer 170,44,Female,West,Consumer,Furniture,Office Chair,1,138.15,0.0,138.15,20.47,Net Banking
ORD-103629,2024-08-28 08:00:00,CUST-1027,Customer 702,53,Male,Central,Consumer,Home & Kitchen,Cookware Set,4,121.1,0.0,484.4,121.79,Credit Card
ORD-103630,2023-12-05 13:00:00,CUST-1610,Customer 587,50,Male,West,Home Office,Office Supplies,Binder,3,5.16,0.0,15.48,2.08,UPI
ORD-103631,2024-02-03 16:00:00,CUST-1101,Customer 529,27,Female,Central,Consumer,Office Supplies,Printer Paper,2,20.74,0.1,37.33,9.13,UPI
ORD-103632,2023-01-28 13:00:00,CUST-1457,Customer 697,34,Female,South,Corporate,Electronics,Smartphone,6,600.33,0.2,2881.58,455.5,Net Banking
ORD-103633,2024-07-09 20:00:00,CUST-1435,Customer 814,22,Female,West,Consumer,Office Supplies,Printer Paper,4,16.56,0.0,66.24,17.49,UPI
ORD-103634,2024-12-02 18:00:00,CUST-1015,Customer 768,37,Male,South,Home Office,Electronics,Smartphone,7,615.8,0.0,4310.6,1241.75,Credit Card
ORD-103635,2023-12-11 18:00:00,CUST-1144,Customer 96,27,Male,South,Corporate,Office Supplies,Pen Set,2,8.79,0.1,15.82,5.03,Net Banking
ORD-103636,2024-01-30 08:00:00,CUST-1431,Customer 691,64,Female,East,Consumer,Electronics,Tablet,6,392.64,0.0,2355.84,772.76,UPI
ORD-103637,2023-12-31 19:00:00,CUST-1335,Customer 50,62,Male,West,Home Office,Furniture,Office Chair,5,129.55,0.1,582.98,84.62,UPI
ORD-103638,2023-03-02 17:00:00,CUST-1379,Customer 642,55,Female,Central,Consumer,Office Supplies,Binder,5,5.46,0.05,25.94,2.98,Credit Card
ORD-103639,2024-03-28 13:00:00,CUST-1564,Customer 848,38,Male,South,Consumer,Electronics,Headphones,3,94.43,0.15,240.8,22.42,Cash
ORD-103640,2024-06-10 15:00:00,CUST-1551,Customer 838,18,Female,Central,Home Office,Furniture,Office Chair,5,145.99,0.0,729.95,200.37,UPI
ORD-103641,2024-11-08 18:00:00,CUST-1500,Customer 401,46,Female,Central,Consumer,Home & Kitchen,Towel Pack,2,21.52,0.2,34.43,4.49,Net Banking
ORD-103642,2024-11-09 19:00:00,CUST-1589,Customer 873,19,Female,East,Consumer,Electronics,Laptop,6,781.8,0.2,3752.64,1110.95,UPI
ORD-103643,2023-12-26 15:00:00,CUST-1699,Customer 195,19,Female,South,Corporate,Furniture,Desk,4,263.63,0.0,1054.52,359.07,Credit Card
ORD-103644,2024-12-01 08:00:00,CUST-1168,Customer 828,26,Male,East,Consumer,Furniture,Desk,4,242.38,0.05,921.04,110.48,Cash
ORD-103645,2024-01-21 16:00:00,CUST-1736,Customer 669,43,Male,Central,Home Office,Furniture,Sofa,5,444.6,0.0,2223.0,347.9,Credit Card
ORD-103646,2024-04-13 16:00:00,CUST-1375,Customer 713,56,Female,East,Home Office,Clothing,Jeans,1,39.69,0.0,39.69,8.79,Credit Card
ORD-103647,2024-03-15 08:00:00,CUST-1741,Customer 897,39,Female,Central,Home Office,Electronics,Smartwatch,3,174.75,0.2,419.4,82.31,Net Banking
ORD-103648,2024-12-30 18:00:00,CUST-1510,Customer 690,58,Female,Central,Home Office,Office Supplies,Notebook,2,3.75,0.0,7.5,1.46,Net Banking
ORD-103649,2024-06-22 10:00:00,CUST-1313,Customer 898,45,Male,East,Home Office,Office Supplies,Printer Paper,7,16.0,0.0,112.0,15.53,Cash
ORD-103650,2023-03-29 19:00:00,CUST-1035,Customer 392,64,Male,Central,Consumer,Furniture,Sofa,3,446.58,0.0,1339.74,428.83,Credit Card
ORD-103651,2023-02-22 15:00:00,CUST-1097,Customer 866,37,Female,South,Corporate,Home & Kitchen,Coffee Maker,1,62.36,0.05,59.24,15.64,UPI
ORD-103652,2023-10-27 12:00:00,CUST-1497,Customer 732,33,Female,East,Home Office,Home & Kitchen,Storage Box,1,15.72,0.15,13.36,1.62,UPI
ORD-103653,2024-01-12 08:00:00,CUST-1533,Customer 141,21,Male,West,Corporate,Electronics,Headphones,7,81.61,0.05,542.71,44.07,UPI
